Date,Person,Item
23-01-2000,50,sugar
23-01-2000,50,beef
23-01-2000,50,eggs
23-01-2000,50,aluminum foil
23-01-2000,50,vegetables
23-01-2000,50,pork
23-01-2000,50,soda
23-01-2000,50,mixes
23-01-2000,50,vegetables
23-01-2000,50,ketchup
23-01-2000,50,vegetables
23-01-2000,50,vegetables
24-01-2000,51,sandwich bags
24-01-2000,51,sugar
24-01-2000,51,pasta
24-01-2000,51,sandwich loaves
24-01-2000,51,mixes
24-01-2000,51,butter
24-01-2000,51,pasta
24-01-2000,51,aluminum foil
24-01-2000,51,tortillas
24-01-2000,51,paper towels
24-01-2000,51,yogurt
24-01-2000,51,coffee/tea
24-01-2000,51,sandwich bags
24-01-2000,51,soda
24-01-2000,51,poultry
24-01-2000,51,aluminum foil
24-01-2000,51,tortillas
24-01-2000,51,eggs
24-01-2000,51,flour
24-01-2000,51,dishwashing liquid/detergent
24-01-2000,51,sugar
24-01-2000,51,shampoo
24-01-2000,51,vegetables
24-01-2000,51,aluminum foil
25-01-2000,52,hand soap
25-01-2000,52,cereals
25-01-2000,52,mixes
25-01-2000,52,cereals
25-01-2000,52,pork
25-01-2000,52,cheeses
25-01-2000,52,poultry
25-01-2000,52,all- purpose
25-01-2000,52,ketchup
25-01-2000,52,dishwashing liquid/detergent
25-01-2000,52,hand soap
25-01-2000,52,beef
25-01-2000,52,ketchup
25-01-2000,52,mixes
25-01-2000,52,ice cream
25-01-2000,52,sandwich loaves
25-01-2000,52,butter
25-01-2000,52,dinner rolls
26-01-2000,53,flour
26-01-2000,53,flour
26-01-2000,53,butter
26-01-2000,53,vegetables
26-01-2000,53,lunch meat
26-01-2000,53,toilet paper
26-01-2000,53,tortillas
26-01-2000,53,laundry detergent
26-01-2000,53,milk
26-01-2000,53,poultry
26-01-2000,53,laundry detergent
26-01-2000,53,milk
26-01-2000,53,soda
26-01-2000,53,butter
26-01-2000,53,spaghetti sauce
26-01-2000,53,bagels
26-01-2000,53,sugar
26-01-2000,53,fruits
26-01-2000,53,ice cream
26-01-2000,53,laundry detergent
26-01-2000,53,aluminum foil
26-01-2000,53,dinner rolls
26-01-2000,53,milk
26-01-2000,53,laundry detergent
27-01-2000,54,pasta
27-01-2000,54,butter
27-01-2000,54,waffles
27-01-2000,54,aluminum foil
27-01-2000,54,coffee/tea
27-01-2000,54,vegetables
27-01-2000,54,vegetables
27-01-2000,54,mixes
27-01-2000,54,paper towels
27-01-2000,54,juice
27-01-2000,54,tortillas
27-01-2000,54,dinner rolls
27-01-2000,54,eggs
27-01-2000,54,shampoo
27-01-2000,54,waffles
27-01-2000,54,ketchup
27-01-2000,54,shampoo
27-01-2000,54,soda
27-01-2000,54,mixes
27-01-2000,54,sugar
27-01-2000,54,juice
27-01-2000,54,soap
27-01-2000,54,mixes
27-01-2000,54,vegetables
27-01-2000,54,juice
28-01-2000,55,dishwashing liquid/detergent
28-01-2000,55,tortillas
28-01-2000,55,soda
28-01-2000,55,beef
28-01-2000,55,flour
28-01-2000,55,eggs
28-01-2000,55,vegetables
28-01-2000,55,cheeses
28-01-2000,55,lunch meat
28-01-2000,55,coffee/tea
28-01-2000,55,yogurt
28-01-2000,55,dinner rolls
28-01-2000,55,ice cream
28-01-2000,55,pasta
28-01-2000,55,fruits
28-01-2000,55,fruits
28-01-2000,55,paper towels
28-01-2000,55,dishwashing liquid/detergent
28-01-2000,55,soda
28-01-2000,55,pasta
28-01-2000,55,ice cream
28-01-2000,55,poultry
29-01-2000,56,shampoo
29-01-2000,56,poultry
29-01-2000,56,eggs
29-01-2000,56,eggs
29-01-2000,56,ketchup
29-01-2000,56,beef
29-01-2000,56,toilet paper
29-01-2000,56,soda
29-01-2000,56,pork
29-01-2000,56,ice cream
29-01-2000,56,hand soap
29-01-2000,56,shampoo
29-01-2000,56,yogurt
29-01-2000,56,fruits
29-01-2000,56,waffles
29-01-2000,56,dinner rolls
29-01-2000,56,flour
29-01-2000,56,juice
29-01-2000,56,eggs
29-01-2000,56,sugar
30-01-2000,57,shampoo
30-01-2000,57,spaghetti sauce
30-01-2000,57,shampoo
30-01-2000,57,ice cream
30-01-2000,57,waffles
30-01-2000,57,soda
30-01-2000,57,dishwashing liquid/detergent
30-01-2000,57,lunch meat
30-01-2000,57,soap
30-01-2000,57,juice
30-01-2000,57,all- purpose
30-01-2000,57,vegetables
30-01-2000,57,ketchup
30-01-2000,57,individual meals
30-01-2000,57,fruits
30-01-2000,57,spaghetti sauce
30-01-2000,57,vegetables
30-01-2000,57,individual meals
30-01-2000,57,cereals
30-01-2000,57,vegetables
30-01-2000,57,sandwich loaves
30-01-2000,57,mixes
30-01-2000,57,soap
30-01-2000,57,cheeses
30-01-2000,57,flour
30-01-2000,57,all- purpose
30-01-2000,57,laundry detergent
30-01-2000,57,spaghetti sauce
30-01-2000,57,vegetables
30-01-2000,57,soda
30-01-2000,57,pasta
30-01-2000,57,laundry detergent
30-01-2000,57,hand soap
30-01-2000,58,individual meals
30-01-2000,58,all- purpose
30-01-2000,58,dishwashing liquid/detergent
30-01-2000,58,soap
30-01-2000,58,vegetables
30-01-2000,58,milk
30-01-2000,58,shampoo
30-01-2000,58,coffee/tea
30-01-2000,58,spaghetti sauce
30-01-2000,58,aluminum foil
30-01-2000,58,ice cream
30-01-2000,58,pasta
30-01-2000,58,all- purpose
30-01-2000,58,eggs
30-01-2000,58,tortillas
30-01-2000,58,poultry
30-01-2000,58,sandwich bags
30-01-2000,58,coffee/tea
30-01-2000,58,sugar
30-01-2000,58,ice cream
30-01-2000,58,toilet paper
30-01-2000,58,fruits
30-01-2000,58,shampoo
30-01-2000,58,lunch meat
30-01-2000,58,paper towels
30-01-2000,58,bagels
30-01-2000,58,tortillas
30-01-2000,58,poultry
30-01-2000,58,beef
30-01-2000,58,all- purpose
30-01-2000,59,soap
30-01-2000,59,sandwich loaves
30-01-2000,59,laundry detergent
30-01-2000,59,ice cream
30-01-2000,59,spaghetti sauce
30-01-2000,59,milk
30-01-2000,59,vegetables
30-01-2000,59,all- purpose
30-01-2000,59,cereals
30-01-2000,59,hand soap
30-01-2000,59,waffles
30-01-2000,59,cereals
30-01-2000,59,lunch meat
30-01-2000,59,poultry
30-01-2000,59,milk
30-01-2000,59,dinner rolls
30-01-2000,59,lunch meat
30-01-2000,59,sandwich loaves
30-01-2000,59,aluminum foil
30-01-2000,59,sandwich bags
30-01-2000,60,milk
30-01-2000,60,flour
30-01-2000,60,laundry detergent
30-01-2000,60,poultry
30-01-2000,60,milk
30-01-2000,60,cheeses
30-01-2000,60,pork
30-01-2000,60,cereals
30-01-2000,60,aluminum foil
31-01-2000,61,juice
31-01-2000,61,fruits
31-01-2000,61,all- purpose
31-01-2000,61,juice
31-01-2000,61,toilet paper
31-01-2000,62,tortillas
31-01-2000,62,laundry detergent
31-01-2000,62,laundry detergent
31-01-2000,62,spaghetti sauce
31-01-2000,62,beef
31-01-2000,62,cheeses
31-01-2000,62,shampoo
31-01-2000,62,vegetables
31-01-2000,62,waffles
31-01-2000,62,cereals
31-01-2000,62,sandwich bags
31-01-2000,62,pasta
31-01-2000,62,fruits
31-01-2000,62,soap
31-01-2000,62,vegetables
31-01-2000,62,cheeses
31-01-2000,62,vegetables
31-01-2000,62,waffles
31-01-2000,62,waffles
31-01-2000,62,cereals
31-01-2000,62,vegetables
31-01-2000,62,shampoo
31-01-2000,62,sandwich bags
31-01-2000,62,vegetables
31-01-2000,62,hand soap
31-01-2000,62,cheeses
31-01-2000,62,sandwich loaves
31-01-2000,62,hand soap
31-01-2000,62,waffles
31-01-2000,62,soda
31-01-2000,62,ice cream
01-02-2000,63,juice
01-02-2000,63,yogurt
01-02-2000,63,ice cream
01-02-2000,63,ice cream
01-02-2000,63,toilet paper
01-02-2000,63,ice cream
01-02-2000,63,coffee/tea
01-02-2000,63,sandwich bags
01-02-2000,63,soda
01-02-2000,63,ketchup
01-02-2000,63,aluminum foil
01-02-2000,63,all- purpose
01-02-2000,63,pork
01-02-2000,63,eggs
01-02-2000,63,waffles
02-02-2000,64,ketchup
02-02-2000,64,butter
02-02-2000,64,flour
02-02-2000,64,vegetables
02-02-2000,64,bagels
02-02-2000,64,sandwich bags
02-02-2000,64,ice cream
02-02-2000,64,sandwich loaves
02-02-2000,64,flour
02-02-2000,64,individual meals
02-02-2000,64,ice cream
02-02-2000,64,cheeses
02-02-2000,64,milk
02-02-2000,64,sandwich bags
02-02-2000,64,poultry
02-02-2000,64,vegetables
02-02-2000,64,soda
02-02-2000,64,cheeses
02-02-2000,64,vegetables
02-02-2000,64,all- purpose
02-02-2000,64,aluminum foil
03-02-2000,65,cereals
03-02-2000,65,hand soap
03-02-2000,65,shampoo
03-02-2000,65,beef
03-02-2000,65,paper towels
03-02-2000,65,mixes
03-02-2000,65,lunch meat
03-02-2000,65,pasta
03-02-2000,65,shampoo
03-02-2000,65,hand soap
03-02-2000,65,pasta
03-02-2000,65,milk
03-02-2000,65,toilet paper
03-02-2000,65,butter
03-02-2000,65,eggs
03-02-2000,66,individual meals
03-02-2000,66,hand soap
03-02-2000,66,fruits
03-02-2000,66,sandwich loaves
03-02-2000,66,lunch meat
03-02-2000,66,vegetables
03-02-2000,66,individual meals
03-02-2000,66,individual meals
03-02-2000,66,sugar
03-02-2000,66,fruits
03-02-2000,66,cereals
03-02-2000,66,ketchup
03-02-2000,66,laundry detergent
03-02-2000,66,cheeses
03-02-2000,66,cheeses
03-02-2000,66,poultry
03-02-2000,66,hand soap
03-02-2000,66,sandwich loaves
03-02-2000,66,cheeses
03-02-2000,66,mixes
03-02-2000,66,mixes
03-02-2000,66,beef
03-02-2000,66,hand soap
03-02-2000,66,shampoo
03-02-2000,66,beef
03-02-2000,67,flour
03-02-2000,67,cereals
03-02-2000,67,yogurt
03-02-2000,67,mixes
03-02-2000,67,yogurt
03-02-2000,67,sandwich loaves
03-02-2000,67,hand soap
03-02-2000,67,sugar
03-02-2000,67,mixes
03-02-2000,67,shampoo
03-02-2000,67,all- purpose
03-02-2000,67,pasta
03-02-2000,67,cheeses
03-02-2000,67,flour
03-02-2000,67,poultry
03-02-2000,67,poultry
03-02-2000,67,dishwashing liquid/detergent
03-02-2000,67,all- purpose
03-02-2000,67,cheeses
03-02-2000,67,coffee/tea
03-02-2000,67,individual meals
03-02-2000,67,spaghetti sauce
03-02-2000,67,paper towels
03-02-2000,67,dinner rolls
03-02-2000,67,bagels
03-02-2000,67,hand soap
03-02-2000,67,hand soap
03-02-2000,67,dinner rolls
03-02-2000,68,paper towels
03-02-2000,68,lunch meat
03-02-2000,68,sandwich bags
03-02-2000,68,yogurt
03-02-2000,68,ice cream
03-02-2000,68,ice cream
03-02-2000,68,individual meals
03-02-2000,68,sugar
03-02-2000,68,dishwashing liquid/detergent
03-02-2000,68,flour
03-02-2000,68,vegetables
03-02-2000,68,paper towels
03-02-2000,68,fruits
03-02-2000,68,cheeses
03-02-2000,68,vegetables
03-02-2000,68,juice
03-02-2000,68,bagels
03-02-2000,68,cereals
03-02-2000,68,all- purpose
03-02-2000,68,waffles
03-02-2000,68,eggs
03-02-2000,68,eggs
03-02-2000,68,dishwashing liquid/detergent
03-02-2000,68,vegetables
03-02-2000,68,eggs
03-02-2000,68,eggs
03-02-2000,68,shampoo
03-02-2000,68,sandwich bags
03-02-2000,68,sandwich loaves
03-02-2000,68,flour
03-02-2000,68,sandwich bags
03-02-2000,68,vegetables
04-02-2000,69,juice
04-02-2000,69,milk
04-02-2000,69,yogurt
04-02-2000,69,sugar
04-02-2000,69,laundry detergent
04-02-2000,69,vegetables
04-02-2000,69,dishwashing liquid/detergent
04-02-2000,69,cereals
04-02-2000,70,pork
04-02-2000,70,soda
04-02-2000,70,ketchup
04-02-2000,70,poultry
04-02-2000,70,vegetables
04-02-2000,71,tortillas
04-02-2000,71,toilet paper
04-02-2000,71,all- purpose
04-02-2000,71,vegetables
04-02-2000,71,juice
04-02-2000,71,bagels
04-02-2000,71,cheeses
04-02-2000,71,fruits
04-02-2000,71,vegetables
04-02-2000,71,toilet paper
04-02-2000,71,shampoo
04-02-2000,71,eggs
04-02-2000,71,butter
04-02-2000,71,shampoo
04-02-2000,71,butter
04-02-2000,71,fruits
04-02-2000,71,sugar
04-02-2000,71,pasta
04-02-2000,72,beef
04-02-2000,72,pasta
04-02-2000,72,sugar
04-02-2000,72,ketchup
04-02-2000,72,waffles
04-02-2000,72,all- purpose
04-02-2000,72,vegetables
04-02-2000,72,fruits
04-02-2000,72,sandwich bags
04-02-2000,72,sandwich bags
04-02-2000,72,hand soap
04-02-2000,72,dishwashing liquid/detergent
04-02-2000,72,butter
05-02-2000,73,vegetables
05-02-2000,73,ketchup
05-02-2000,73,milk
05-02-2000,73,cereals
05-02-2000,73,dishwashing liquid/detergent
05-02-2000,73,butter
05-02-2000,73,ice cream
05-02-2000,73,laundry detergent
05-02-2000,73,butter
05-02-2000,73,aluminum foil
05-02-2000,73,cereals
05-02-2000,73,vegetables
05-02-2000,73,spaghetti sauce
05-02-2000,73,hand soap
05-02-2000,73,mixes
05-02-2000,73,ketchup
05-02-2000,73,coffee/tea
05-02-2000,73,bagels
05-02-2000,73,toilet paper
05-02-2000,73,juice
05-02-2000,73,mixes
05-02-2000,73,pork
06-02-2000,74,sandwich bags
06-02-2000,74,vegetables
06-02-2000,74,vegetables
06-02-2000,74,ketchup
06-02-2000,74,yogurt
06-02-2000,74,cheeses
06-02-2000,74,juice
06-02-2000,74,all- purpose
06-02-2000,74,mixes
06-02-2000,74,ketchup
06-02-2000,74,mixes
06-02-2000,74,shampoo
06-02-2000,74,milk
06-02-2000,74,fruits
06-02-2000,74,vegetables
06-02-2000,74,pork
06-02-2000,74,coffee/tea
06-02-2000,74,beef
06-02-2000,74,bagels
06-02-2000,74,sandwich loaves
06-02-2000,74,juice
06-02-2000,74,cheeses
06-02-2000,74,dinner rolls
06-02-2000,74,vegetables
06-02-2000,74,poultry
06-02-2000,74,aluminum foil
06-02-2000,74,milk
06-02-2000,74,vegetables
06-02-2000,74,ice cream
06-02-2000,74,poultry
06-02-2000,74,aluminum foil
06-02-2000,75,juice
06-02-2000,75,individual meals
06-02-2000,75,coffee/tea
06-02-2000,75,lunch meat
06-02-2000,75,butter
06-02-2000,75,paper towels
06-02-2000,75,pasta
07-02-2000,76,bagels
07-02-2000,76,laundry detergent
07-02-2000,76,yogurt
07-02-2000,76,toilet paper
07-02-2000,76,tortillas
07-02-2000,76,dinner rolls
07-02-2000,76,tortillas
07-02-2000,76,tortillas
07-02-2000,76,soap
07-02-2000,76,fruits
07-02-2000,76,sandwich bags
07-02-2000,76,vegetables
07-02-2000,76,dishwashing liquid/detergent
07-02-2000,76,milk
07-02-2000,76,ketchup
07-02-2000,76,soap
07-02-2000,76,tortillas
07-02-2000,76,spaghetti sauce
07-02-2000,76,paper towels
07-02-2000,76,coffee/tea
07-02-2000,76,dinner rolls
07-02-2000,76,eggs
07-02-2000,76,toilet paper
07-02-2000,76,waffles
07-02-2000,76,beef
07-02-2000,76,bagels
07-02-2000,77,hand soap
07-02-2000,77,dishwashing liquid/detergent
07-02-2000,77,ketchup
07-02-2000,77,dishwashing liquid/detergent
07-02-2000,77,sugar
07-02-2000,77,mixes
07-02-2000,77,all- purpose
07-02-2000,77,fruits
07-02-2000,77,cereals
07-02-2000,77,ice cream
07-02-2000,77,lunch meat
07-02-2000,77,sugar
08-02-2000,78,fruits
08-02-2000,78,dishwashing liquid/detergent
08-02-2000,78,fruits
08-02-2000,78,mixes
08-02-2000,78,bagels
08-02-2000,78,beef
08-02-2000,78,ice cream
08-02-2000,78,individual meals
08-02-2000,78,bagels
08-02-2000,78,butter
09-02-2000,79,juice
09-02-2000,79,toilet paper
09-02-2000,79,butter
09-02-2000,79,lunch meat
09-02-2000,79,individual meals
09-02-2000,79,toilet paper
09-02-2000,79,butter
09-02-2000,79,poultry
09-02-2000,79,cheeses
09-02-2000,79,laundry detergent
09-02-2000,79,spaghetti sauce
09-02-2000,79,waffles
09-02-2000,79,sandwich loaves
09-02-2000,80,dishwashing liquid/detergent
09-02-2000,80,all- purpose
09-02-2000,80,paper towels
09-02-2000,80,ketchup
09-02-2000,80,beef
09-02-2000,80,soap
09-02-2000,80,pork
09-02-2000,80,waffles
09-02-2000,80,lunch meat
09-02-2000,80,cheeses
09-02-2000,80,shampoo
09-02-2000,80,spaghetti sauce
09-02-2000,80,pork
09-02-2000,80,poultry
09-02-2000,80,all- purpose
09-02-2000,80,poultry
09-02-2000,80,vegetables
09-02-2000,80,fruits
09-02-2000,80,vegetables
09-02-2000,80,dinner rolls
09-02-2000,80,pasta
09-02-2000,80,lunch meat
09-02-2000,80,sandwich bags
09-02-2000,80,sandwich loaves
09-02-2000,80,fruits
09-02-2000,80,butter
09-02-2000,80,individual meals
10-02-2000,81,paper towels
10-02-2000,81,vegetables
10-02-2000,81,ketchup
10-02-2000,81,soda
10-02-2000,81,fruits
10-02-2000,81,aluminum foil
10-02-2000,81,yogurt
10-02-2000,81,bagels
10-02-2000,81,yogurt
10-02-2000,81,milk
10-02-2000,81,eggs
10-02-2000,81,dishwashing liquid/detergent
11-02-2000,82,pork
11-02-2000,82,soda
11-02-2000,82,bagels
11-02-2000,82,milk
11-02-2000,82,fruits
11-02-2000,82,pasta
11-02-2000,82,spaghetti sauce
11-02-2000,82,soap
11-02-2000,82,cheeses
11-02-2000,82,spaghetti sauce
11-02-2000,82,juice
11-02-2000,82,fruits
11-02-2000,82,beef
11-02-2000,82,toilet paper
11-02-2000,82,dishwashing liquid/detergent
11-02-2000,82,flour
11-02-2000,82,sandwich loaves
11-02-2000,82,tortillas
11-02-2000,82,mixes
11-02-2000,82,waffles
11-02-2000,82,toilet paper
11-02-2000,82,ketchup
11-02-2000,82,sandwich bags
11-02-2000,83,cereals
11-02-2000,83,all- purpose
11-02-2000,83,vegetables
11-02-2000,83,individual meals
11-02-2000,83,vegetables
11-02-2000,83,toilet paper
11-02-2000,83,pork
11-02-2000,83,sandwich bags
11-02-2000,83,paper towels
11-02-2000,83,toilet paper
11-02-2000,83,shampoo
11-02-2000,83,coffee/tea
11-02-2000,83,shampoo
11-02-2000,83,juice
11-02-2000,83,waffles
11-02-2000,83,beef
12-02-2000,84,flour
12-02-2000,84,soap
12-02-2000,84,cheeses
12-02-2000,84,sandwich loaves
12-02-2000,84,aluminum foil
12-02-2000,84,bagels
12-02-2000,84,tortillas
12-02-2000,84,individual meals
12-02-2000,84,hand soap
12-02-2000,84,butter
13-02-2000,85,dishwashing liquid/detergent
13-02-2000,85,aluminum foil
13-02-2000,85,pork
13-02-2000,85,fruits
13-02-2000,85,sandwich bags
13-02-2000,85,poultry
13-02-2000,85,coffee/tea
13-02-2000,85,bagels
13-02-2000,85,hand soap
13-02-2000,85,vegetables
13-02-2000,85,mixes
13-02-2000,85,ketchup
13-02-2000,85,waffles
13-02-2000,85,paper towels
13-02-2000,85,tortillas
13-02-2000,85,waffles
13-02-2000,85,tortillas
13-02-2000,85,beef
13-02-2000,85,ketchup
13-02-2000,85,toilet paper
13-02-2000,85,eggs
14-02-2000,86,yogurt
14-02-2000,86,ketchup
14-02-2000,86,all- purpose
14-02-2000,86,beef
14-02-2000,86,shampoo
14-02-2000,86,sandwich loaves
14-02-2000,86,coffee/tea
14-02-2000,86,ketchup
14-02-2000,86,vegetables
14-02-2000,86,milk
14-02-2000,86,butter
14-02-2000,86,vegetables
14-02-2000,86,pork
14-02-2000,86,yogurt
14-02-2000,86,vegetables
14-02-2000,86,ice cream
14-02-2000,86,pasta
15-02-2000,87,milk
15-02-2000,87,individual meals
15-02-2000,87,shampoo
15-02-2000,87,beef
15-02-2000,87,sandwich bags
15-02-2000,87,eggs
15-02-2000,87,vegetables
15-02-2000,87,shampoo
15-02-2000,87,sandwich loaves
15-02-2000,87,ketchup
15-02-2000,87,poultry
15-02-2000,87,dishwashing liquid/detergent
15-02-2000,87,beef
15-02-2000,87,lunch meat
15-02-2000,87,cereals
15-02-2000,87,individual meals
15-02-2000,87,spaghetti sauce
15-02-2000,87,shampoo
15-02-2000,87,sandwich loaves
15-02-2000,87,tortillas
16-02-2000,88,poultry
16-02-2000,88,individual meals
16-02-2000,88,sugar
16-02-2000,88,spaghetti sauce
16-02-2000,88,pasta
16-02-2000,88,vegetables
16-02-2000,88,cheeses
16-02-2000,88,cheeses
16-02-2000,88,fruits
16-02-2000,88,fruits
16-02-2000,88,lunch meat
16-02-2000,88,vegetables
16-02-2000,88,fruits
16-02-2000,88,spaghetti sauce
16-02-2000,88,individual meals
16-02-2000,88,beef
16-02-2000,88,coffee/tea
16-02-2000,88,cereals
16-02-2000,88,beef
16-02-2000,88,dishwashing liquid/detergent
16-02-2000,88,hand soap
16-02-2000,88,tortillas
17-02-2000,89,paper towels
17-02-2000,89,beef
17-02-2000,89,aluminum foil
17-02-2000,89,dishwashing liquid/detergent
17-02-2000,89,eggs
17-02-2000,89,juice
17-02-2000,89,laundry detergent
17-02-2000,89,beef
17-02-2000,89,soda
17-02-2000,89,laundry detergent
17-02-2000,89,aluminum foil
17-02-2000,89,soap
17-02-2000,90,pasta
17-02-2000,90,paper towels
17-02-2000,90,individual meals
17-02-2000,90,individual meals
17-02-2000,90,aluminum foil
17-02-2000,90,beef
17-02-2000,91,lunch meat
17-02-2000,91,cereals
17-02-2000,91,sugar
17-02-2000,91,tortillas
17-02-2000,91,coffee/tea
17-02-2000,91,sandwich loaves
17-02-2000,91,dishwashing liquid/detergent
17-02-2000,91,dishwashing liquid/detergent
17-02-2000,91,dinner rolls
17-02-2000,91,vegetables
17-02-2000,91,mixes
17-02-2000,91,all- purpose
17-02-2000,91,ice cream
18-02-2000,92,coffee/tea
18-02-2000,92,bagels
18-02-2000,92,shampoo
18-02-2000,92,sandwich bags
18-02-2000,92,soap
18-02-2000,92,ice cream
18-02-2000,92,juice
18-02-2000,92,shampoo
18-02-2000,92,spaghetti sauce
18-02-2000,92,vegetables
18-02-2000,92,yogurt
18-02-2000,92,ketchup
18-02-2000,93,toilet paper
18-02-2000,93,bagels
18-02-2000,93,soda
18-02-2000,93,vegetables
18-02-2000,93,shampoo
18-02-2000,93,vegetables
18-02-2000,93,poultry
18-02-2000,93,eggs
18-02-2000,93,waffles
18-02-2000,93,lunch meat
18-02-2000,93,dinner rolls
18-02-2000,93,beef
18-02-2000,93,butter
19-02-2000,94,dishwashing liquid/detergent
19-02-2000,94,tortillas
19-02-2000,94,waffles
19-02-2000,94,vegetables
19-02-2000,94,pork
19-02-2000,94,beef
19-02-2000,94,mixes
19-02-2000,94,vegetables
19-02-2000,94,poultry
19-02-2000,94,soap
19-02-2000,94,toilet paper
19-02-2000,94,waffles
19-02-2000,94,vegetables
19-02-2000,94,ketchup
19-02-2000,94,poultry
19-02-2000,94,sandwich bags
19-02-2000,94,individual meals
